game_id,player,position,champion,k,d,a,doubles,triples,quadras,pentas,total_gold,minion_kills
1061934,RooKie,Middle,LeBlanc,5,2,10,1,1,0,0,14393,235
1061934,JackeyLove,ADC,Kai'Sa,8,3,5,2,2,0,0,18170,320
1061934,Baolan,Support,Nautilus,0,4,7,0,0,0,0,7799,53
1061950,TheShy,Top,Vladimir,1,4,4,0,0,0,0,13086,298
1061950,Ning,Jungle,Lee Sin,2,3,2,0,0,0,0,10472,20
1061950,RooKie,Middle,Qiyana,1,4,4,0,0,0,0,12343,235
1061950,JackeyLove,ADC,Kai'Sa,2,4,0,1,0,0,0,14639,370
1061950,Baolan,Support,Morgana,0,4,1,0,0,0,0,7144,24
1061950,Sword,Top,Kayle,1,5,13,0,0,0,0,12785,220
1061950,Tarzan,Jungle,Elise,6,0,9,1,1,0,0,12997,20
1061950,Chovy,Middle,Sion,3,0,6,0,0,0,0,14718,312
1061950,Viper,ADC,Xayah,8,0,6,1,1,1,1,18881,330
1061950,Lehends,Support,Rakan,1,1,16,0,0,0,0,9725,24
1061960,Sword,Top,Jayce,0,6,1,0,0,0,0,7155,172
1061960,Tarzan,Jungle,Karthus,3,3,1,0,0,0,0,8459,19
1061960,Chovy,Middle,Sion,0,3,1,0,0,0,0,8060,212
1061960,Viper,ADC,Xayah,0,2,4,0,0,0,0,9505,225
1061960,Lehends,Support,Rakan,1,2,3,0,0,0,0,5875,16
1061960,TheShy,Top,Kayle,8,0,6,1,0,0,0,13556,209
1061960,Ning,Jungle,Gragas,1,1,7,0,0,0,0,8840,9
1061960,RooKie,Middle,Aatrox,2,1,8,0,0,0,0,11127,200
1061960,JackeyLove,ADC,Kai'Sa,5,0,5,1,0,0,0,12756,249
1061960,Baolan,Support,Leona,0,2,6,0,0,0,0,5820,42
1061976,GimGoon,Top,Camille,2,4,5,0,0,0,0,8567,152
1061976,Tian,Jungle,Olaf,4,0,8,0,0,0,0,9616,34
1061976,Doinb,Middle,Ryze,5,0,11,1,0,0,0,11840,194
1061976,Lwx,ADC,Xayah,5,3,10,1,0,0,0,12524,212
1061976,Crisp,Support,Rakan,2,3,14,0,0,0,0,8036,16
1061976,Bwipo,Top,Rengar,5,4,0,1,0,0,0,10555,196
1061976,Broxah,Jungle,Elise,1,3,1,0,0,0,0,7615,27
1061976,Nemesis,Middle,Twisted Fate,1,2,4,0,0,0,0,10825,232
1061976,Rekkles,ADC,Garen,1,6,4,0,0,0,0,8672,193
1061976,Hylissang,Support,Yuumi,2,3,7,0,0,0,0,8118,55
1072089,Bwipo,Top,Gangplank,0,2,2,0,0,0,0,9730,204
1072089,Broxah,Jungle,Lee Sin,0,2,3,0,0,0,0,6289,12
1072089,Nemesis,Middle,Twisted Fate,0,4,3,0,0,0,0,9450,204
1072089,Rekkles,ADC,Kai'Sa,3,2,0,0,0,0,0,8600,177
1072089,Hylissang,Support,Alistar,0,8,3,0,0,0,0,4944,37
1072089,GimGoon,Top,Gnar,5,0,7,1,0,0,0,9555,165
1072089,Tian,Jungle,Gragas,1,2,12,0,0,0,0,8410,20
1072089,Doinb,Middle,Kayle,1,1,9,0,0,0,0,10178,190
1072089,Lwx,ADC,Varus,11,0,6,3,0,0,0,13813,214
1072089,Crisp,Support,Tahm Kench,0,0,12,0,0,0,0,7133,56
1072107,GimGoon,Top,Renekton,1,5,1,0,0,0,0,9170,187
1072107,Tian,Jungle,Rek'Sai,5,3,3,1,0,0,0,11288,41
1072107,Doinb,Middle,Ryze,5,3,6,0,0,0,0,12366,218
1072107,Lwx,ADC,Lucian,0,5,5,0,0,0,0,8744,181
1072107,Crisp,Support,Nautilus,0,4,7,0,0,0,0,6256,58
1072107,Bwipo,Top,Ornn,0,3,12,0,0,0,0,8842,149
1072107,Broxah,Jungle,Lee Sin,4,0,10,0,0,0,0,10242,33
1072107,Nemesis,Middle,Veigar,6,2,7,0,0,0,0,12073,198
1072107,Rekkles,ADC,Kai'Sa,8,2,9,1,0,0,0,15121,263
1072107,Hylissang,Support,Alistar,2,4,11,0,0,0,0,7423,43
1072121,GimGoon,Top,Camille,1,4,9,0,0,0,0,12260,186
1072121,Tian,Jungle,Gragas,5,1,13,2,0,0,0,12682,33
1072121,Doinb,Middle,Ryze,9,0,7,3,0,0,0,19588,310
1072121,Lwx,ADC,Varus,5,2,8,0,0,0,0,16022,310
1072121,Crisp,Support,Tahm Kench,1,1,17,0,0,0,0,10906,77
1072121,Bwipo,Top,Kayle,0,8,3,0,0,0,0,11509,231
1072121,Broxah,Jungle,Lee Sin,2,1,4,1,0,0,0,10103,14
1072121,Nemesis,Middle,Cassiopeia,0,5,3,0,0,0,0,12482,310
1072121,Rekkles,ADC,Kai'Sa,2,2,3,0,0,0,0,15223,348
1072121,Hylissang,Support,Pyke,4,5,2,1,0,0,0,10690,72
1072179,Wunder,Top,Jayce,2,3,8,0,0,0,0,14423,265
1072179,Jankos,Jungle,Gragas,1,2,3,0,0,0,0,9809,41
1072179,Caps,Middle,Syndra,4,0,6,1,0,0,0,14965,251
1072179,Perkz,ADC,Xayah,6,1,5,1,0,0,0,17540,319
1072179,Mikyx,Support,Rakan,1,3,9,0,0,0,0,8658,24
1072179,Nuguri,Top,Kayle,0,4,7,0,0,0,0,12896,267
1072179,Canyon,Jungle,Lee Sin,2,4,5,0,0,0,0,9651,32
1072179,ShowMaker,Middle,LeBlanc,1,2,5,0,0,0,0,11191,253
1072179,Nuclear,ADC,Kai'Sa,5,1,3,1,0,0,0,15497,319
1072179,BeryL,Support,Leona,1,3,6,0,0,0,0,8566,83
1072193,Wunder,Top,Jayce,6,3,4,1,0,0,0,18928,357
1072193,Jankos,Jungle,Elise,2,5,5,0,0,0,0,14153,69
1072193,Caps,Middle,Renekton,3,5,4,0,0,0,0,15226,282
1072193,Perkz,ADC,Orianna,1,4,5,0,0,0,0,17679,401
1072193,Mikyx,Support,Alistar,0,6,6,0,0,0,0,10151,90
1072193,Nuguri,Top,Kennen,3,4,13,0,0,0,0,19398,330
1072193,Canyon,Jungle,Lee Sin,3,2,16,0,0,0,0,15461,55
1072193,ShowMaker,Middle,Ryze,6,1,8,0,0,0,0,20016,353
1072193,Nuclear,ADC,Kai'Sa,10,2,8,3,1,0,0,22359,347
1072193,BeryL,Support,Leona,1,3,16,0,0,0,0,13197,117
1072194,Wunder,Top,Yorick,2,2,3,0,0,0,0,12639,250
1072194,Jankos,Jungle,Rek'Sai,4,0,7,0,0,0,0,11628,29
1072194,Caps,Middle,Ryze,2,2,6,0,0,0,0,13790,283
1072194,Perkz,ADC,Kai'Sa,9,2,6,2,0,0,0,16331,296
1072194,Mikyx,Support,Nautilus,1,1,9,0,0,0,0,8909,76
1072194,Nuguri,Top,Jayce,1,4,3,0,0,0,0,12277,268
1072194,Canyon,Jungle,Lee Sin,2,4,2,0,0,0,0,9539,34
1072194,ShowMaker,Middle,Corki,4,2,1,1,0,0,0,13494,281
1072194,Nuclear,ADC,Yasuo,0,4,4,0,0,0,0,10385,218
1072194,BeryL,Support,Gragas,0,4,5,0,0,0,0,6625,21
1072195,Wunder,Top,Ryze,3,2,8,1,0,0,0,14756,259
1072195,Jankos,Jungle,Gragas,9,0,5,0,0,0,0,11959,29
1072195,Caps,Middle,Yasuo,2,2,7,0,0,0,0,14113,246
1072195,Perkz,ADC,Xayah,3,4,3,1,0,0,0,13967,258
1072195,Mikyx,Support,Nautilus,1,5,3,0,0,0,0,7682,55
1072195,Nuguri,Top,Irelia,2,6,5,0,0,0,0,11539,235
1072195,Canyon,Jungle,Taliyah,4,3,5,0,0,0,0,9294,25
1072195,ShowMaker,Middle,Kayle,1,3,6,0,0,0,0,11065,243
1072195,Nuclear,ADC,Kai'Sa,5,2,4,0,0,0,0,13424,250
1072195,BeryL,Support,Ornn,1,4,7,0,0,0,0,7421,68
1062051,Vizicsacsi,Top,Gangplank,2,4,2,0,0,0,0,9761,188
1062051,Xerxe,Jungle,Gragas,0,4,5,0,0,0,0,7490,17
1062051,Humanoid,Middle,LeBlanc,2,3,1,0,0,0,0,10079,215
1062051,Kobbe,ADC,Kai'Sa,4,0,3,0,0,0,0,13652,277
1062051,Norskeren,Support,Blitzcrank,0,3,4,0,0,0,0,6774,16
1062051,Khan,Top,Lucian,8,1,4,0,0,0,0,14414,191
1062051,Clid,Jungle,Elise,0,2,10,0,0,0,0,10315,21
1062051,Faker,Middle,Lissandra,3,2,6,1,0,0,0,12576,240
1062051,Teddy,ADC,Draven,3,2,5,0,0,0,0,12736,238
1062051,Effort,Support,Thresh,0,1,10,0,0,0,0,7846,15
1062060,Khan,Top,Fiora,4,2,7,0,0,0,0,12388,206
1062060,Clid,Jungle,Elise,5,2,5,1,0,0,0,10823,25
1062060,Faker,Middle,Tristana,1,1,9,0,0,0,0,10429,207
1062060,Teddy,ADC,Kai'Sa,7,1,7,1,0,0,0,15150,249
1062060,Effort,Support,Nautilus,1,1,11,0,0,0,0,7677,48
1062060,Vizicsacsi,Top,Poppy,1,5,2,0,0,0,0,9415,206
1062060,Xerxe,Jungle,Olaf,4,3,0,0,0,0,0,8330,27
1062060,Humanoid,Middle,Ryze,1,4,2,0,0,0,0,10932,229
1062060,Kobbe,ADC,Ezreal,1,3,3,0,0,0,0,10470,232
1062060,Norskeren,Support,Pyke,0,3,3,0,0,0,0,6358,47
1062065,Khan,Top,Renekton,2,5,5,0,0,0,0,12511,241
1062065,Clid,Jungle,Skarner,2,4,7,0,0,0,0,10012,40
1062065,Faker,Middle,Azir,2,4,6,0,0,0,0,12039,237
1062065,Teddy,ADC,Draven,6,3,4,1,1,0,0,14845,296
1062065,Mata,Support,Thresh,0,2,9,0,0,0,0,7146,17
1062065,Vizicsacsi,Top,Ornn,5,2,9,0,0,0,0,13220,208
1062065,Xerxe,Jungle,Rek'Sai,7,0,7,2,0,0,0,13134,49
1062065,Humanoid,Middle,Ryze,2,4,11,0,0,0,0,14279,258
1062065,Kobbe,ADC,Kai'Sa,4,2,8,0,0,0,0,15134,289
1062065,Norskeren,Support,Nautilus,0,4,11,0,0,0,0,7898,54
1062070,Khan,Top,Quinn,5,2,5,0,0,0,0,15087,227
1062070,Clid,Jungle,Gragas,3,1,9,0,0,0,0,10608,38
1062070,Faker,Middle,Ryze,3,4,2,0,0,0,0,12035,229
1062070,Teddy,ADC,Varus,6,0,3,1,0,0,0,15249,309
1062070,Effort,Support,Leona,0,3,7,0,0,0,0,8065,62
1062070,Vizicsacsi,Top,Renekton,1,6,2,0,0,0,0,10473,218
1062070,Xerxe,Jungle,Taliyah,1,2,5,0,0,0,0,9141,26
1062070,Humanoid,Middle,Syndra,2,4,2,0,0,0,0,11404,256
1062070,Kobbe,ADC,Kai'Sa,6,2,2,0,0,0,0,13320,257
1062070,Norskeren,Support,Thresh,0,3,6,0,0,0,0,6976,19
1072304,GimGoon,Top,Renekton,0,2,3,0,0,0,0,8662,159
1072304,Tian,Jungle,Qiyana,1,3,8,0,0,0,0,10184,44
1072304,Doinb,Middle,Rumble,10,1,5,1,1,0,0,13116,202
1072304,Lwx,ADC,Ezreal,4,1,5,1,0,0,0,14137,269
1072304,Crisp,Support,Nautilus,2,2,10,1,0,0,0,8060,51
1072304,TheShy,Top,Quinn,0,4,3,0,0,0,0,8345,178
1072304,Ning,Jungle,Gragas,2,7,3,0,0,0,0,8500,22
1072304,RooKie,Middle,Syndra,2,2,5,0,0,0,0,10104,210
1072304,JackeyLove,ADC,Varus,4,1,0,1,0,0,0,12005,276
1072304,Baolan,Support,Alistar,1,3,2,0,0,0,0,5668,39
1072311,TheShy,Top,Vladimir,8,8,9,0,0,0,0,16279,238
1072311,Ning,Jungle,Gragas,1,6,17,0,0,0,0,13069,46
1072311,RooKie,Middle,Lucian,10,5,12,0,0,0,0,21081,318
1072311,JackeyLove,ADC,Varus,9,6,12,1,1,0,0,18619,271
1072311,Baolan,Support,Tahm Kench,0,7,21,0,0,0,0,10730,74
1072311,GimGoon,Top,Mordekaiser,6,5,6,0,0,0,0,15604,251
1072311,Tian,Jungle,Lee Sin,2,5,17,0,0,0,0,13269,45
1072311,Doinb,Middle,Nautilus,7,7,17,1,0,0,0,16595,236
1072311,Lwx,ADC,Kai'Sa,12,6,11,2,0,0,0,20708,311
1072311,Crisp,Support,Blitzcrank,4,5,15,0,0,0,0,11605,13
1072314,GimGoon,Top,Gangplank,3,1,10,0,0,0,0,10164,133
1072314,Tian,Jungle,Qiyana,9,1,7,3,0,0,0,11500,23
1072314,Doinb,Middle,Nautilus,3,3,11,0,0,0,0,9645,153
1072314,Lwx,ADC,Xayah,5,2,5,1,0,0,0,11965,236
1072314,Crisp,Support,Thresh,0,1,15,0,0,0,0,7294,10
1072314,TheShy,Top,Lucian,1,6,4,0,0,0,0,8503,177
1072314,Ning,Jungle,Gragas,0,5,4,0,0,0,0,7421,14
1072314,RooKie,Middle,Jayce,4,2,2,1,1,0,0,11156,202
1072314,JackeyLove,ADC,Ezreal,3,1,4,1,0,0,0,10733,224
1072314,Baolan,Support,Alistar,0,6,4,0,0,0,0,4871,30
1072327,TheShy,Top,Kayle,9,7,6,1,1,1,0,16065,220
1072327,Ning,Jungle,Olaf,4,10,9,0,0,0,0,11483,38
1072327,RooKie,Middle,Galio,2,6,13,0,0,0,0,12135,197
1072327,JackeyLove,ADC,Kai'Sa,6,5,9,1,0,0,0,15669,228
1072327,Baolan,Support,Rakan,0,6,13,0,0,0,0,8557,29
1072327,GimGoon,Top,Gangplank,8,3,15,0,0,0,0,16070,217
1072327,Tian,Jungle,Gragas,7,4,18,1,0,0,0,13134,32
1072327,Doinb,Middle,Nautilus,5,5,14,0,0,0,0,11653,161
1072327,Lwx,ADC,Varus,9,6,13,2,1,0,0,17513,272
1072327,Crisp,Support,Tahm Kench,5,3,22,1,0,0,0,11939,77
1062258,Khan,Top,Renekton,1,3,1,0,0,0,0,13528,270
1062258,Clid,Jungle,Gragas,0,1,4,0,0,0,0,10231,26
1062258,Faker,Middle,Neeko,1,3,4,0,0,0,0,12198,284
1062258,Teddy,ADC,Kai'Sa,3,1,2,0,0,0,0,15670,354
1062258,Effort,Support,Leona,3,2,3,0,0,0,0,9779,87
1062258,Wunder,Top,Kled,0,2,5,0,0,0,0,11322,244
1062258,Jankos,Jungle,Rek'Sai,3,0,4,1,0,0,0,11137,39
1062258,Caps,Middle,Ryze,3,4,5,0,0,0,0,15708,332
1062258,Perkz,ADC,Xayah,3,1,5,1,0,0,0,16849,331
1062258,Mikyx,Support,Rakan,1,1,8,0,0,0,0,8088,27
1062262,Wunder,Top,Ornn,2,3,0,0,0,0,0,12354,261
1062262,Jankos,Jungle,Jarvan IV,0,5,7,0,0,0,0,9449,47
1062262,Caps,Middle,Ryze,1,5,3,0,0,0,0,14563,282
1062262,Perkz,ADC,Ezreal,3,5,3,1,0,0,0,15933,350
1062262,Mikyx,Support,Galio,1,3,6,0,0,0,0,8913,86
1062262,Khan,Top,Renekton,7,0,5,1,0,0,0,16923,284
1062262,Clid,Jungle,Lee Sin,2,1,11,1,0,0,0,13051,62
1062262,Faker,Middle,LeBlanc,6,1,5,0,0,0,0,15569,267
1062262,Teddy,ADC,Yasuo,5,1,8,1,1,0,0,17440,280
1062262,Effort,Support,Gragas,1,4,11,0,0,0,0,10299,25
1062263,Khan,Top,Renekton,5,5,3,1,0,0,0,13571,229
1062263,Clid,Jungle,Rek'Sai,1,3,4,0,0,0,0,9631,40
1062263,Faker,Middle,Ryze,3,2,3,0,0,0,0,14814,297
1062263,Teddy,ADC,Kai'Sa,2,3,4,0,0,0,0,15312,281
1062263,Effort,Support,Leona,1,6,3,0,0,0,0,8081,60
1062263,Wunder,Top,Camille,3,4,11,0,0,0,0,13757,278
1062263,Jankos,Jungle,Elise,2,2,13,0,0,0,0,11188,56
1062263,Caps,Middle,Orianna,3,3,12,0,0,0,0,12402,223
1062263,Perkz,ADC,Xayah,9,0,4,4,1,0,0,18566,303
1062263,Mikyx,Support,Nautilus,2,3,11,0,0,0,0,8721,60
1062265,Wunder,Top,Ornn,4,4,9,0,0,0,0,13284,229
1062265,Jankos,Jungle,Olaf,5,5,6,0,0,0,0,13351,41
1062265,Caps,Middle,Syndra,9,4,9,2,0,0,0,15310,229
1062265,Perkz,ADC,Yasuo,5,6,6,1,1,1,0,16462,310
1062265,Mikyx,Support,Gragas,0,3,14,0,0,0,0,8745,24
1062265,Khan,Top,Vladimir,6,3,7,0,0,0,0,16436,250
1062265,Clid,Jungle,Elise,5,5,11,0,0,0,0,12555,36
1062265,Faker,Middle,Qiyana,4,6,9,0,0,0,0,11930,203
1062265,Teddy,ADC,Varus,4,4,11,0,0,0,0,13928,238
1062265,Mata,Support,Nautilus,3,5,8,0,0,0,0,9245,66
1072511,GimGoon,Top,Gangplank,5,0,12,0,0,0,0,17064,259
1072511,Tian,Jungle,Lee Sin,5,1,11,1,0,0,0,15141,41
1072511,Doinb,Middle,Nautilus,1,3,13,0,0,0,0,14654,238
1072511,Lwx,ADC,Sivir,11,0,5,1,0,0,0,22206,437
1072511,Crisp,Support,Thresh,0,3,17,0,0,0,0,10965,14
1072511,Wunder,Top,Ryze,1,7,2,0,0,0,0,15872,311
1072511,Jankos,Jungle,Elise,0,3,2,0,0,0,0,11583,76
1072511,Caps,Middle,Pyke,3,4,3,0,0,0,0,12984,195
1072511,Perkz,ADC,Varus,3,4,2,0,0,0,0,20210,447
1072511,Mikyx,Support,Tahm Kench,0,4,4,0,0,0,0,9525,87
1072516,Wunder,Top,Akali,1,3,1,0,0,0,0,8525,204
1072516,Jankos,Jungle,Elise,2,3,1,0,0,0,0,7645,12
1072516,Caps,Middle,Tristana,1,4,1,0,0,0,0,8768,199
1072516,Perkz,ADC,Yasuo,0,6,2,0,0,0,0,7625,179
1072516,Mikyx,Support,Gragas,0,4,3,0,0,0,0,5400,19
1072516,GimGoon,Top,Kled,3,0,4,0,0,0,0,9544,177
1072516,Tian,Jungle,Lee Sin,1,2,9,0,0,0,0,8577,37
1072516,Doinb,Middle,Ryze,6,0,11,0,0,0,0,13080,203
1072516,Lwx,ADC,Kai'Sa,8,0,6,2,1,0,0,13469,215
1072516,Crisp,Support,Galio,2,2,11,0,0,0,0,7205,44
1072517,GimGoon,Top,Gangplank,2,1,6,0,0,0,0,10952,183
1072517,Tian,Jungle,Lee Sin,3,4,7,0,0,0,0,10540,22
1072517,Doinb,Middle,Galio,3,1,6,0,0,0,0,11851,209
1072517,Lwx,ADC,Xayah,2,0,3,0,0,0,0,14120,283
1072517,Crisp,Support,Thresh,0,2,5,0,0,0,0,8118,16
1072517,Wunder,Top,Ryze,1,3,4,0,0,0,0,10844,238
1072517,Jankos,Jungle,Jarvan IV,1,2,5,0,0,0,0,8943,26
1072517,Caps,Middle,Veigar,1,2,2,0,0,0,0,10064,231
1072517,Perkz,ADC,Ezreal,4,1,1,0,0,0,0,12672,254
1072517,Mikyx,Support,Nautilus,1,2,2,0,0,0,0,6434,64
